split,strategy,sigma,fold,sample_idx,y_true,y_pred,uncertainty,noise_scale,noise_pattern,noise_pattern_pred,injected_noise,oof_folds_ok,dataset,model,rep
test,quantile,0.0,0,177,5.55,4.859074890335327,1.7000266752922624,0.0,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,178,5.68,4.849240992861058,1.7002864897516308,0.0,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,179,5.0,4.890221170179094,1.6996073905372997,0.0,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,180,5.29,4.880820718799621,1.6998479528871713,0.0,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,181,5.79,5.674518072033658,0.9208195521762961,0.0,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,182,6.33,5.674518072033658,0.9208195521762961,0.0,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,183,4.7,4.836562210005794,1.7003241324123104,0.0,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,184,4.7,4.885529856320072,1.6901675476722144,0.0,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,185,4.7,4.987031046199842,1.6706946782713146,0.0,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,186,4.800000000000001,5.015840367926982,1.6719547092044154,0.0,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,187,4.7,4.928176102183196,1.6825838507786306,0.0,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,188,4.7,5.048271135360138,1.6577252977342858,0.0,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,189,4.7,4.987031046199842,1.6706946782713146,0.0,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,190,5.6,4.867309359133055,1.6978339760136176,0.0,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,191,6.68,5.838407258787253,1.2595081651923026,0.0,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,192,5.76,5.389421390083911,1.6310109745670365,0.0,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,193,4.7,4.879367182330279,1.6997378252132809,0.0,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,194,4.7,4.879123782539399,1.699881147321605,0.0,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,195,4.9,4.859152894122388,1.7000720137127816,0.0,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,196,5.7,4.85298094129674,1.6990254922078336,0.0,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,197,4.72,4.969075865647337,1.6917346729112297,0.0,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,198,5.24,4.850241183371204,1.699958960848469,0.0,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,199,4.7,4.87385463571417,1.6984598522571621,0.0,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,200,4.9,4.88046228061967,1.6988071471745658,0.0,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,201,6.44,5.195952877744781,1.650236716052796,0.0,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,202,5.68,4.878058636891969,1.7002618378549392,0.0,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,203,5.85,5.021000719350013,1.6980091079276678,0.0,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,204,5.16,4.856661682740348,1.700310663107608,0.0,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,205,5.96,5.1488373984857985,1.6957797553184633,0.0,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,206,5.89,4.863216107815905,1.70029253955262,0.0,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,207,5.8,5.122971228348054,1.6886977148846152,0.0,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,208,7.36,5.0583065080029215,1.6905273144106752,0.0,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,209,6.3,4.837852878584261,1.7003240638423893,0.0,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,210,6.03,4.910216777400189,1.7000926331824457,0.0,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,211,5.16,4.858311160913836,1.7003073760433731,0.0,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,212,6.3,5.037859382937978,1.6943533078627908,0.0,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,213,5.4,5.129516283527454,1.6877205007866722,0.0,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,214,5.82,4.838698056457002,1.700323631046242,0.0,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,215,7.21,6.250370974117233,1.422932189746302,0.0,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,216,6.03,5.366129395932392,1.3835423909292506,0.0,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,217,5.52,4.893817492498265,1.7002096670551072,0.0,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,218,5.79,4.83709967467071,1.7003242872520137,0.0,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,219,5.42,4.836531263702116,1.7003243188273085,0.0,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,220,4.9,4.872764089514205,1.6944435501403703,0.0,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,221,4.97,4.837101738055164,1.7003230244516674,0.0,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,222,4.38,4.836930953038799,1.7003230724473188,0.0,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,223,4.4,4.838545091465345,1.7003226670254759,0.0,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,224,4.37,4.836716584070932,1.7003226274574708,0.0,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,225,4.43,4.836716584070932,1.7003226274574708,0.0,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,226,4.84,4.836947560660703,1.7003242921215695,0.0,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,227,4.67,5.246076348300439,1.6509528146405805,0.0,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,228,7.46,4.839610829583878,1.7003238531825235,0.0,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,229,7.77,4.837160660709274,1.7003242998629395,0.0,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,230,6.5,4.861549413184872,1.700283240553345,0.0,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,231,4.7,4.9255046096864685,1.692930105724194,0.0,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,232,6.12,4.836458413976694,1.7003243193086666,0.0,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,233,6.45,5.8504685402950205,1.534435710005727,0.0,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,234,6.16,4.936749528866075,1.1451624160402611,0.0,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,235,6.03,4.848382802462802,1.7003099498556042,0.0,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,236,4.97,4.845370274613597,1.690715762055091,0.0,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,237,4.72,4.893893788119584,1.6998202107434952,0.0,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,238,5.32,4.836507344717843,1.7003243183896513,0.0,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,239,4.92,4.845643772779636,1.7003089977695054,0.0,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,240,5.27,4.838825638384785,1.7003173251125283,0.0,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,241,5.7,4.905814559619695,1.6364461997150133,0.0,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,242,5.0,4.843231409300275,1.7003087002053918,0.0,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,243,6.7,4.86356762427299,1.6999513051479571,0.0,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,244,5.38,4.881082897785305,1.6992250243693634,0.0,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,245,5.31,4.897871216211548,1.7000731606074257,0.0,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,246,5.0,5.334921918772904,1.4373371399748078,0.0,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,247,5.68,4.873324439722604,1.6996926247006319,0.0,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,248,5.43,4.8544196936546316,1.7001765794523966,0.0,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,249,5.47,5.0268823881837505,1.615235683142841,0.0,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,250,6.24,4.836667303678402,1.7003243175429523,0.0,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,251,6.45,5.1781818839829725,1.66527313665275,0.0,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,252,4.9,4.850743894924815,1.7001047152024154,0.0,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,253,4.9,4.838007486270889,1.7003223283484965,0.0,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,254,4.7,4.859191457457731,1.6996981752577796,0.0,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,255,4.9,4.837983583141358,1.7003224370791874,0.0,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,256,4.7,4.837862832792615,1.700323324584279,0.0,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,257,4.7,4.837220400966233,1.7003230366907902,0.0,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,258,4.9,4.839600478614651,1.7002719614022572,0.0,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,259,4.9,4.837246124946724,1.7003240883169117,0.0,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,260,4.7,4.853221676153571,1.7000547628608638,0.0,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,261,4.7,4.8664808071318,1.6990919304142074,0.0,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,262,4.9,4.84511583019812,1.7002684407732789,0.0,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,263,4.800000000000001,4.836848187426856,1.700317532026796,0.0,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,264,4.7,4.8406560928010505,1.699566313987425,0.0,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,265,4.7,4.847354718441933,1.7001845709947903,0.0,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,266,6.57,4.840332163770744,1.7003185037895872,0.0,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,267,6.66,4.846578811920238,1.7002629209722901,0.0,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,268,5.89,4.843461590900623,1.700294199567244,0.0,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,269,4.7,4.838840872158076,1.7003233743056083,0.0,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,270,5.72,4.836692223059899,1.700324317003644,0.0,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,271,4.7,4.853221676153571,1.7000547628608638,0.0,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,272,5.01,4.8366354893665395,1.700324317602129,0.0,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,273,5.0,5.321067021509986,1.691103974925431,0.0,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,274,5.65,5.789521846580447,1.6258091927730094,0.0,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,275,6.08,6.860983295699118,1.4970372260548606,0.0,0.1,2.0,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,276,5.31,4.894928425248832,1.7000927903154628,0.0,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,277,7.75,4.847248118783316,1.7003175221269902,0.0,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,278,6.54,5.386890992604853,1.641021835930232,0.0,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,279,4.89,5.079411418028504,1.685500116033416,0.0,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,280,6.11,5.360895442280154,1.3836181504278593,0.0,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,281,7.05,4.841388241407878,1.7003190289402697,0.0,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.0,0,282,7.85,5.964712501962512,1.656678831169188,0.0,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,0,0,5.96,4.8311360201917255,1.7084051749666487,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,0,1,5.75,4.83103739117281,1.7084051752872609,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,0,2,5.2,4.831204949862973,1.7084051731347787,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,0,3,4.64,4.831211582273141,1.7084051731252081,1.2,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,0,4,5.48,4.8310585527395355,1.7084051752601013,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,0,5,4.71,4.8310375204736635,1.7084051752869578,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,0,6,4.52,4.8310434570195655,1.7084051752815486,1.2,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,0,7,4.97,4.83122824271939,1.708405172262297,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,0,8,4.86,4.831035006883227,1.7084051752876446,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,0,9,4.47,4.831141937228917,1.708405174718574,1.2,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,0,10,4.82,4.831262952631381,1.7084051724444387,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,0,11,5.4,4.952686162123979,1.707032430127317,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,0,12,5.2,4.845545513299842,1.708361715492478,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,0,13,6.58,4.8310936611305815,1.7084051751645484,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,0,14,6.02,4.8310349220517725,1.7084051752876392,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,0,15,6.14,4.831056881771176,1.7084051752670795,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,0,16,5.4,4.831154532338256,1.7084051748005709,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,0,17,7.37,4.8317265360464035,1.708405159933715,1.2,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,0,18,5.66,4.831149741978424,1.7084051748626974,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,0,19,5.23,4.831161715490416,1.708405174780956,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,0,20,5.38,4.831041879691619,1.7084051752856197,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,0,21,4.9,4.8314223321279215,1.7084048926696171,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,0,22,5.9,4.83138090356017,1.7084050958945498,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,0,23,4.25,4.831032762358691,1.708405175287876,1.2,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,0,24,4.6,4.83112021139064,1.7084050798939512,1.2,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,0,25,5.16,4.834190943313503,1.708404475411697,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,0,26,6.54,4.831208357987386,1.7084051739846036,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,0,27,5.2,4.832998332606899,1.7083998048874984,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,0,28,5.01,4.831045758476456,1.7084051752824598,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,0,29,5.15,4.831043248900192,1.7084051752840852,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,0,30,4.97,4.831050571804426,1.7084051752772238,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,0,31,4.77,4.8310340127145155,1.708405175287829,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,0,32,5.28,4.831047184403827,1.7084051752803187,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,0,33,4.95,4.831041688439373,1.7084051752854594,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,0,34,5.85,4.8310334867062625,1.7084051752878722,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,0,35,6.8,4.831032752990727,1.708405175287888,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,0,36,5.71,4.8310844725674515,1.7084051614580809,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,0,37,5.53,4.831073450473044,1.7084051750792448,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,0,38,4.92,4.954367376721105,1.7067898035407643,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,0,39,5.2,4.831035342532742,1.7084051752875518,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,0,40,5.58,4.831035773101767,1.708405175287434,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,0,41,5.36,4.831034376606422,1.708405175287741,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,0,42,5.42,4.831032797145751,1.708405175287888,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,0,43,4.77,4.83103653897697,1.7084051752871225,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,0,44,4.89,4.831033899713693,1.7084051752878198,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,0,45,4.35,4.830766570923441,1.7084051234825937,1.2,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,0,46,8.02,4.8310764214303505,1.7084051751985074,1.2,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,0,47,6.83,4.831034212781272,1.7084051752876552,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,0,48,6.32,4.831045338364146,1.7084051752814482,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,0,49,6.78,4.831044818218462,1.7084051752808525,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,0,50,8.08,4.831233281866694,1.708405173317542,1.2,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,0,51,9.4,4.8319195932204675,1.7084051336349861,1.2,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,0,52,6.14,4.8310378316295175,1.7084051752854748,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,0,53,5.72,4.8310381774611,1.708405175286588,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,0,54,4.9,4.857269076667868,1.708356767827001,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,0,55,4.77,4.8310329595684065,1.7084051752877631,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,0,56,5.32,4.831032755185425,1.708405175287882,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,0,57,6.2,4.8320320909736925,1.7084050893181375,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,0,58,5.92,4.837664255654719,1.7083924120402156,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,0,59,4.5,4.831893120389505,1.7084051469777708,1.2,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,0,60,5.1,4.853897026714425,1.708298087453587,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,0,61,4.9,4.831037961713257,1.7084051752867637,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,0,62,4.96,4.831036421595796,1.7084051752871818,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,0,63,4.89,4.831036421595796,1.7084051752871818,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,0,64,4.85,4.831036790390928,1.7084051752871061,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,0,65,4.8,4.83103653897697,1.7084051752871225,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,0,66,4.36,4.835205720014052,1.7083981066054388,1.2,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,0,67,4.7,4.838606033862704,1.7083708960937174,1.2,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,0,68,5.85,4.831076779719764,1.708405175198806,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,0,69,6.02,4.831049609798984,1.7084051752562306,0.06,0.1,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,0,70,7.6,4.847622453363777,1.7083471177925833,1.2,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
test,quantile,0.6,0,71,7.47,4.834907171678643,1.7084020162583395,1.2,2.0,0.1,0.0,-1,ChEMBL-hERG-Ki,GP,ECFP4
