pyg_position,gdb9_sdf_row_zero_based,qm9_name,smiles_from_pyg,listed_as_uncharacterised,rdkit_failure
17410,17740,gdb_17741,[H]C1([H])O[C@]12[C@@]1([H])C34([H])OC13([H])[C@]24[H],0,"Explicit valence for atom # 7 C, 5, is greater than permitted"
17433,17763,gdb_17764,[H]C#CC([H])([H])C1([H])C23([H])OC12([H])C3([H])[H],0,"Explicit valence for atom # 8 C, 5, is greater than permitted"
17436,17766,gdb_17767,[H]C([H])(C#N)C1([H])C23([H])OC12([H])C3([H])[H],0,"Explicit valence for atom # 7 C, 5, is greater than permitted"
17440,17770,gdb_17771,[H][N-][C+]([H])OC1([H])C23([H])OC12([H])C3([H])[H],0,"Explicit valence for atom # 7 C, 5, is greater than permitted"
17442,17772,gdb_17773,[H]C(=O)C([H])([H])C1([H])C23([H])OC12([H])C3([H])[H],0,"Explicit valence for atom # 8 C, 5, is greater than permitted"
17446,17776,gdb_17777,[H]C(=O)N([H])C1([H])C23([H])OC12([H])C3([H])[H],0,"Explicit valence for atom # 7 C, 5, is greater than permitted"
17448,17778,gdb_17779,[H]C(=O)OC1([H])C23([H])OC12([H])C3([H])[H],0,"Explicit valence for atom # 6 C, 5, is greater than permitted"
17450,17780,gdb_17781,[H]C([H])([H])C#CC1([H])C23([H])OC12([H])C3([H])[H],0,"Explicit valence for atom # 8 C, 5, is greater than permitted"
17453,17783,gdb_17784,[H]C([H])([H])C([H])([H])C([H])([H])C1([H])C23([H])OC12([H])C3([H])[H],0,"Explicit valence for atom # 12 C, 5, is greater than permitted"
17455,17785,gdb_17786,[H]C([H])([H])C([H])([H])OC1([H])C23([H])OC12([H])C3([H])[H],0,"Explicit valence for atom # 10 C, 5, is greater than permitted"
17457,17787,gdb_17788,[H]C([H])([H])OC([H])([H])C1([H])C23([H])OC12([H])C3([H])[H],0,"Explicit valence for atom # 10 C, 5, is greater than permitted"
17460,17790,gdb_17791,[H]OC([H])([H])C([H])([H])C1([H])C23([H])OC12([H])C3([H])[H],0,"Explicit valence for atom # 10 C, 5, is greater than permitted"
17470,17800,gdb_17801,[H]C([H])([H])C(=O)C1([H])C23([H])OC12([H])C3([H])[H],0,"Explicit valence for atom # 8 C, 5, is greater than permitted"
17474,17804,gdb_17805,[H]N([H])C(=O)C1([H])C23([H])OC12([H])C3([H])[H],0,"Explicit valence for atom # 7 C, 5, is greater than permitted"
17480,17810,gdb_17811,[H]C([H])([H])C([H])(C([H])([H])[H])C1([H])C23([H])OC12([H])C3([H])[H],0,"Explicit valence for atom # 12 C, 5, is greater than permitted"
17482,17812,gdb_17813,[H]O[C@]([H])(C([H])([H])[H])C1([H])C23([H])OC12([H])C3([H])[H],0,"Explicit valence for atom # 10 C, 5, is greater than permitted"
17513,17844,gdb_17845,[H]C1([H])C([H])([H])C2(C1([H])[H])C13([H])OC21([H])C3([H])[H],0,"Explicit valence for atom # 10 C, 5, is greater than permitted"
17515,17846,gdb_17847,[H]C1([H])OC2(C1([H])[H])C13([H])OC21([H])C3([H])[H],0,"Explicit valence for atom # 8 C, 5, is greater than permitted"
17517,17848,gdb_17849,[H]C1([H])OC([H])([H])C12C13([H])OC21([H])C3([H])[H],0,"Explicit valence for atom # 8 C, 5, is greater than permitted"
17527,17858,gdb_17859,[H]C([H])([H])[C@@]1([H])C([H])([H])C12C13([H])OC21([H])C3([H])[H],0,"Explicit valence for atom # 10 C, 5, is greater than permitted"
17528,17859,gdb_17860,[H]N1C2([C@@]1([H])C([H])([H])[H])C13([H])OC21([H])C3([H])[H],0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
17531,17862,gdb_17863,[H]C([H])([H])[N@H+]1C([H])([H])C12C13([H])OC21([H])C3([H])[H],0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
17533,17864,gdb_17865,[H]O[C@@]1([H])C([H])([H])C12C13([H])OC21([H])C3([H])[H],0,"Explicit valence for atom # 8 C, 5, is greater than permitted"
18612,18943,gdb_18944,[H]C#C[C@]1([H])[C@@]2([H])C34([H])OC23([H])[C@]14[H],0,"Explicit valence for atom # 7 C, 5, is greater than permitted"
18616,18947,gdb_18948,[H]C123OC14([H])[C@]2([H])[C@]([H])(C#N)[C@@]34[H],0,"Explicit valence for atom # 1 C, 5, is greater than permitted"
18620,18951,gdb_18952,[H]C(=O)[C@]1([H])[C@@]2([H])C34([H])OC23([H])[C@]14[H],0,"Explicit valence for atom # 7 C, 5, is greater than permitted"
18623,18954,gdb_18955,[H]C(=O)N1[C@]2([H])C34([H])OC23([H])[C@@]14[H],0,"Explicit valence for atom # 6 C, 5, is greater than permitted"
18627,18958,gdb_18959,[H]C([H])([H])C([H])([H])[C@]1([H])[C@]2([H])C34([H])OC23([H])[C@@]14[H],0,"Explicit valence for atom # 11 C, 5, is greater than permitted"
18630,18961,gdb_18962,[H]C([H])([H])C([H])([H])[NH+]1[C@]2([H])C34([H])OC23([H])[C@@]14[H],0,"Explicit valence for atom # 10 C, 5, is greater than permitted"
18633,18964,gdb_18965,[H]C([H])([H])O[C@]1([H])[C@]2([H])C34([H])OC23([H])[C@@]14[H],0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
18637,18968,gdb_18969,[H]OC([H])([H])[C@]1([H])[C@]2([H])C34([H])OC23([H])[C@@]14[H],0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
18640,18971,gdb_18972,[H]/C1=C(\[H])[C@]2([H])C34([H])OC23([H])[C@@]4([H])C1([H])[H],0,"Explicit valence for atom # 6 C, 5, is greater than permitted"
18642,18973,gdb_18974,[H][C+]1[NH2+][C@]2([H])C34([H])OC23([H])[C@@]4([H])O1,0,"Explicit valence for atom # 5 C, 5, is greater than permitted"
18649,18980,gdb_18981,[H]C1([H])C([H])([H])[C@]2([H])C34([H])OC23([H])[C@@]4([H])C1([H])[H],0,"Explicit valence for atom # 8 C, 5, is greater than permitted"
18650,18981,gdb_18982,[H]C1([H])O[C@]2([H])C34([H])OC23([H])[C@@]4([H])C1([H])[H],0,"Explicit valence for atom # 6 C, 5, is greater than permitted"
18653,18984,gdb_18985,[H]C1([H])OC([H])([H])[C@]2([H])C34([H])OC23([H])[C@@]14[H],0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
18666,18997,gdb_18998,[H][N-]C1O[C@]2([H])C34([H])OC23([H])[C@@]14[H],0,"Explicit valence for atom # 6 C, 5, is greater than permitted"
18669,19000,gdb_19001,[H]C1([H])C(=O)[C@]2([H])C34([H])OC23([H])[C@@]14[H],0,"Explicit valence for atom # 7 C, 5, is greater than permitted"
18673,19004,gdb_19005,[H]N1C(=O)[C@]2([H])C34([H])OC23([H])[C@@]14[H],0,"Explicit valence for atom # 6 C, 5, is greater than permitted"
18676,19007,gdb_19008,[H]C123OC14([H])[C@]2([H])OC(=O)[C@@]34[H],0,"Explicit valence for atom # 1 C, 5, is greater than permitted"
18679,19010,gdb_19011,[H]C1=C(C([H])([H])[H])[C@]2([H])C34([H])OC23([H])[C@@]14[H],0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
18681,19012,gdb_19013,[H]C([H])([H])[C@@]1([H])C([H])([H])[C@]2([H])C34([H])OC23([H])[C@@]14[H],0,"Explicit valence for atom # 11 C, 5, is greater than permitted"
18683,19014,gdb_19015,[H]C([H])([H])[C@@]1([H])O[C@]2([H])C34([H])OC23([H])[C@@]14[H],0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
18684,19015,gdb_19016,[H]C([H])([H])[N@@H+]1C([H])([H])[C@]2([H])C34([H])OC23([H])[C@@]14[H],0,"Explicit valence for atom # 10 C, 5, is greater than permitted"
18686,19017,gdb_19018,[H]O[C@@]1([H])C([H])([H])[C@]2([H])C34([H])OC23([H])[C@@]14[H],0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
19944,20275,gdb_20276,[H]C1([H])[C@@]2([H])[C@]3([H])C45([H])OC34([H])[C@@]5([H])[C@@]12[H],0,"Explicit valence for atom # 7 C, 5, is greater than permitted"
19948,20279,gdb_20280,[H]C1([H])[N@@H+]2[C@]3([H])C45([H])OC34([H])[C@@]5([H])[C@@]21[H],0,"Explicit valence for atom # 6 C, 5, is greater than permitted"
19951,20282,gdb_20283,[H]N1[C@@]2([H])[C@]3([H])C45([H])OC34([H])[C@@]5([H])[C@@]12[H],0,"Explicit valence for atom # 6 C, 5, is greater than permitted"
19952,20283,gdb_20284,[H][C@@]12O[C@]1([H])[C@]1([H])C34([H])OC13([H])[C@@]24[H],0,"Explicit valence for atom # 7 C, 5, is greater than permitted"
19959,20290,gdb_20291,[H]C1([H])C([H])([H])C1([H])C1([H])C23([H])OC12([H])C3([H])[H],0,"Explicit valence for atom # 10 C, 5, is greater than permitted"
19961,20292,gdb_20293,[H]C1([H])[NH+](C2([H])C34([H])OC23([H])C4([H])[H])C1([H])[H],0,"Explicit valence for atom # 6 C, 5, is greater than permitted"
19964,20295,gdb_20296,[H]C1([H])O[C@@]1([H])C1([H])C23([H])OC12([H])C3([H])[H],0,"Explicit valence for atom # 8 C, 5, is greater than permitted"
21957,22417,gdb_22418,[H]O/N=C(\C([H])([H])[H])C123OC1([H])(C2([H])[H])C3([H])[H],0,"Explicit valence for atom # 8 C, 5, is greater than permitted"
21971,22431,gdb_22432,[H]ON[C@@H]1C([H])([H])C234OC2([H])(C3([H])[H])[C@@]14[H],0,"Explicit valence for atom # 7 C, 5, is greater than permitted"
22903,23381,gdb_23382,[H]O/N=C(\C([H])([H])[H])C1([H])C23([H])OC12([H])C3([H])[H],0,"Explicit valence for atom # 10 C, 5, is greater than permitted"
23025,23503,gdb_23504,[H]ONC1C([H])([H])[C@]2([H])C34([H])OC23([H])[C@@]14[H],0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
23947,24463,gdb_24464,[H]C1=C([H])C2=C([H])/[N+]([H])=C([H])\C([H])=C\2=C1[H],0,"Explicit valence for atom # 13 C, 5, is greater than permitted"
23952,24468,gdb_24469,[H]C1=C([H])C2=C([H])/[N+]([H])=C([H])\N=C\2=C1[H],0,"Explicit valence for atom # 12 C, 5, is greater than permitted"
32245,33286,gdb_33287,[H]C#CC#CC123OC1([H])(C2([H])[H])C3([H])[H],0,"Explicit valence for atom # 5 C, 5, is greater than permitted"
32249,33290,gdb_33291,[H]C1([H])C23([H])OC12(C#CC#N)C3([H])[H],0,"Explicit valence for atom # 3 C, 5, is greater than permitted"
32272,33313,gdb_33314,[H]C#CC#CC1([H])C23([H])OC12([H])C3([H])[H],0,"Explicit valence for atom # 7 C, 5, is greater than permitted"
32275,33316,gdb_33317,[H]C1([H])C23([H])OC12([H])C3([H])C#CC#N,0,"Explicit valence for atom # 3 C, 5, is greater than permitted"
32390,33431,gdb_33432,[H]C#CC1(C#C[H])C23([H])OC12([H])C3([H])[H],0,"Explicit valence for atom # 7 C, 5, is greater than permitted"
32394,33435,gdb_33436,[H]C#CC1(C#N)C23([H])OC12([H])C3([H])[H],0,"Explicit valence for atom # 6 C, 5, is greater than permitted"
32398,33439,gdb_33440,[H]C1([H])C23([H])OC12([H])C3(C#N)C#N,0,"Explicit valence for atom # 3 C, 5, is greater than permitted"
32658,33699,gdb_33700,[H]C#C[C@]12C([H])=C([H])[C@]3([H])C14([H])OC324[H],0,"Explicit valence for atom # 10 C, 5, is greater than permitted"
32662,33703,gdb_33704,[H]C1=C([H])[C@]2(C#N)C34([H])OC23([H])[C@@]14[H],0,"Explicit valence for atom # 7 C, 5, is greater than permitted"
32679,33720,gdb_33721,[H]C#CC123OC1(C#N)(C2([H])[H])C3([H])[H],0,"Explicit valence for atom # 3 C, 5, is greater than permitted"
32682,33723,gdb_33724,[H]C1([H])C23(C#N)OC12(C#N)C3([H])[H],0,"Explicit valence for atom # 3 C, 5, is greater than permitted"
32709,33750,gdb_33751,[H]C#CC123OC1([H])(C2([H])[H])C31C([H])([H])C1([H])[H],0,"Explicit valence for atom # 3 C, 5, is greater than permitted"
32719,33760,gdb_33761,[H]C1([H])C([H])([H])C12C13([H])OC21(C#N)C3([H])[H],0,"Explicit valence for atom # 7 C, 5, is greater than permitted"
32720,33761,gdb_33762,[H]N1C([H])([H])[C@@]12C13([H])OC21(C#N)C3([H])[H],0,"Explicit valence for atom # 6 C, 5, is greater than permitted"
33092,34133,gdb_34134,[H]C#CC123OC14([H])[C@]2([H])C([H])=C([H])[C@]43[H],0,"Explicit valence for atom # 3 C, 5, is greater than permitted"
33096,34137,gdb_34138,[H]C1=C([H])[C@]2([H])C34([H])OC23(C#N)[C@@]14[H],0,"Explicit valence for atom # 6 C, 5, is greater than permitted"
33102,34143,gdb_34144,[H]C#CC123OC14([H])[C@]2([H])C([H])([H])C([H])([H])[C@]43[H],0,"Explicit valence for atom # 3 C, 5, is greater than permitted"
33111,34152,gdb_34153,[H]C1([H])C([H])([H])[C@]2([H])C34([H])OC23(C#N)[C@@]14[H],0,"Explicit valence for atom # 8 C, 5, is greater than permitted"
33112,34153,gdb_34154,[H]N1C([H])([H])[C@@]2([H])C34([H])OC23(C#N)[C@]14[H],0,"Explicit valence for atom # 7 C, 5, is greater than permitted"
33113,34154,gdb_34155,[H]C1([H])O[C@]2([H])C34([H])OC23(C#N)[C@@]14[H],0,"Explicit valence for atom # 6 C, 5, is greater than permitted"
33384,34425,gdb_34426,[H]C#C[C@]12C([H])([H])C([H])([H])[C@]3([H])C14([H])OC324[H],0,"Explicit valence for atom # 12 C, 5, is greater than permitted"
33388,34429,gdb_34430,[H]C#C[C@]12C([H])([H])O[C@]3([H])C14([H])OC324[H],0,"Explicit valence for atom # 10 C, 5, is greater than permitted"
33391,34432,gdb_34433,[H]C#C[C@]12OC([H])([H])[C@]3([H])C14([H])OC234[H],0,"Explicit valence for atom # 10 C, 5, is greater than permitted"
33395,34436,gdb_34437,[H]C1([H])C([H])([H])[C@]2(C#N)C34([H])OC23([H])[C@@]14[H],0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
33398,34439,gdb_34440,[H]N1C([H])([H])[C@]2(C#N)C34([H])OC23([H])[C@@]14[H],0,"Explicit valence for atom # 8 C, 5, is greater than permitted"
33401,34442,gdb_34443,[H]C1([H])O[C@]2([H])C34([H])OC23([H])[C@@]14C#N,0,"Explicit valence for atom # 6 C, 5, is greater than permitted"
33404,34445,gdb_34446,[H]N1C([H])([H])[C@]2([H])C34([H])OC23([H])[C@@]14C#N,0,"Explicit valence for atom # 7 C, 5, is greater than permitted"
33407,34448,gdb_34449,[H]C1([H])O[C@]2(C#N)C34([H])OC23([H])[C@@]14[H],0,"Explicit valence for atom # 7 C, 5, is greater than permitted"
33472,34513,gdb_34514,[H]C#CC1=C([H])[C@]2([H])C34([H])OC23([H])[C@@]14[H],0,"Explicit valence for atom # 8 C, 5, is greater than permitted"
33475,34516,gdb_34517,[H]C1=C(C#N)[C@]2([H])C34([H])OC23([H])[C@@]14[H],0,"Explicit valence for atom # 7 C, 5, is greater than permitted"
33741,34782,gdb_34783,[H]C#CC123OC1([H])(C2([H])[H])[C@@]3([H])C#N,0,"Explicit valence for atom # 3 C, 5, is greater than permitted"
33746,34787,gdb_34788,[H]C#C[C@@]1([H])C23([H])OC12(C#C[H])C3([H])[H],0,"Explicit valence for atom # 5 C, 5, is greater than permitted"
33747,34788,gdb_34789,[H]C#C[C@@]1([H])C23([H])OC12(C#N)C3([H])[H],0,"Explicit valence for atom # 5 C, 5, is greater than permitted"
33752,34793,gdb_34794,[H]C1([H])C23([H])OC12(C#N)[C@@]3([H])C#N,0,"Explicit valence for atom # 3 C, 5, is greater than permitted"
33777,34818,gdb_34819,[H]C#CC1([H])C23([H])OC12([H])C31C([H])([H])C1([H])[H],0,"Explicit valence for atom # 5 C, 5, is greater than permitted"
33778,34819,gdb_34820,[H]C#C[C@]1([H])C23([H])OC12([H])[C@]31N([H])C1([H])[H],0,"Explicit valence for atom # 5 C, 5, is greater than permitted"
33787,34828,gdb_34829,[H]C1([H])C([H])([H])C12C13([H])OC21([H])C3([H])C#N,0,"Explicit valence for atom # 7 C, 5, is greater than permitted"
33795,34836,gdb_34837,[H]C#C[C@]1([H])C23([H])OC12([H])[C@]3([H])C#C[H],0,"Explicit valence for atom # 5 C, 5, is greater than permitted"
33796,34837,gdb_34838,[H]C#C[C@]1([H])C23([H])OC12([H])[C@]3([H])C#N,0,"Explicit valence for atom # 5 C, 5, is greater than permitted"
33800,34841,gdb_34842,[H]C123OC1([H])([C@]2([H])C#N)[C@]3([H])C#N,0,"Explicit valence for atom # 1 C, 5, is greater than permitted"
34125,35166,gdb_35167,[H]C#C[C@@]1([H])C([H])([H])C12C13([H])OC21([H])C3([H])[H],0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
34132,35173,gdb_35174,[H]C1([H])C2([C@@]1([H])C#N)C13([H])OC21([H])C3([H])[H],0,"Explicit valence for atom # 8 C, 5, is greater than permitted"
34297,35338,gdb_35339,[H]C#C[C@@]1([H])C([H])([H])C234OC2([H])(C3([H])[H])[C@@]14[H],0,"Explicit valence for atom # 8 C, 5, is greater than permitted"
34304,35345,gdb_35346,[H]C1([H])[C@]([H])(C#N)[C@]2([H])C34([H])OC123C4([H])[H],0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
34338,35379,gdb_35380,[H]C#C[C@@]1([H])C([H])([H])[C@]2([H])C34([H])OC23([H])[C@@]14[H],0,"Explicit valence for atom # 10 C, 5, is greater than permitted"
34340,35381,gdb_35382,[H]C#C[C@@]1([H])O[C@]2([H])C34([H])OC23([H])[C@@]14[H],0,"Explicit valence for atom # 8 C, 5, is greater than permitted"
34344,35385,gdb_35386,[H]C1([H])[C@]2([H])C34([H])OC23([H])[C@@]4([H])[C@@]1([H])C#N,0,"Explicit valence for atom # 5 C, 5, is greater than permitted"
34348,35389,gdb_35390,[H]N1[C@]2([H])C34([H])OC23([H])[C@@]4([H])[C@@]1([H])C#N,0,"Explicit valence for atom # 4 C, 5, is greater than permitted"
34351,35392,gdb_35393,[H][C@]1(C#N)O[C@]2([H])C34([H])OC23([H])[C@@]14[H],0,"Explicit valence for atom # 7 C, 5, is greater than permitted"
35122,36163,gdb_36164,[H]C#CC([H])([H])[C@]12C([H])([H])[C@]3([H])C14([H])OC324[H],0,"Explicit valence for atom # 12 C, 5, is greater than permitted"
35125,36166,gdb_36167,[H]C#CC([H])([H])[C@]12N([H])[C@]3([H])C14([H])OC324[H],0,"Explicit valence for atom # 11 C, 5, is greater than permitted"
35126,36167,gdb_36168,[H]C#CC([H])([H])C123OC14([H])[C@]2([H])C([H])([H])[C@]43[H],0,"Explicit valence for atom # 6 C, 5, is greater than permitted"
35127,36168,gdb_36169,[H]C#CC([H])([H])C123OC14([H])[C@]2([H])N([H])[C@]43[H],0,"Explicit valence for atom # 6 C, 5, is greater than permitted"
35131,36172,gdb_36173,[H]C([H])(C#N)[C@]12C([H])([H])[C@]3([H])C14([H])OC324[H],0,"Explicit valence for atom # 11 C, 5, is greater than permitted"
35135,36176,gdb_36177,[H]N1[C@]2([H])C34([H])OC23([H])[C@@]14C([H])([H])C#N,0,"Explicit valence for atom # 4 C, 5, is greater than permitted"
35136,36177,gdb_36178,[H]C1([H])[C@@]2([H])C34([H])OC23(C([H])([H])C#N)[C@]14[H],0,"Explicit valence for atom # 5 C, 5, is greater than permitted"
35137,36178,gdb_36179,[H]N1[C@@]2([H])C34([H])OC23(C([H])([H])C#N)[C@]14[H],0,"Explicit valence for atom # 4 C, 5, is greater than permitted"
35211,36252,gdb_36253,[H]C#CC([H])([H])[C@]1([H])[C@]2([H])C34([H])OC23([H])[C@@]14[H],0,"Explicit valence for atom # 10 C, 5, is greater than permitted"
35214,36255,gdb_36256,[H]C#CC([H])([H])[NH+]1[C@]2([H])C34([H])OC23([H])[C@@]14[H],0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
35218,36259,gdb_36260,[H]C([H])(C#N)[C@]1([H])[C@]2([H])C34([H])OC23([H])[C@@]14[H],0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
35221,36262,gdb_36263,[H]C([H])(C#N)[NH+]1[C@]2([H])C34([H])OC23([H])[C@@]14[H],0,"Explicit valence for atom # 8 C, 5, is greater than permitted"
35554,36595,gdb_36596,[H]C#CC([H])([H])C([H])([H])C123OC1([H])(C2([H])[H])C3([H])[H],0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
35560,36601,gdb_36602,[H]C([H])(C#N)C([H])([H])C123OC1([H])(C2([H])[H])C3([H])[H],0,"Explicit valence for atom # 8 C, 5, is greater than permitted"
35596,36637,gdb_36638,[H]C#CC([H])([H])C([H])([H])C1([H])C23([H])OC12([H])C3([H])[H],0,"Explicit valence for atom # 11 C, 5, is greater than permitted"
35597,36638,gdb_36639,[H]C#CC([H])([H])N([H])C1([H])C23([H])OC12([H])C3([H])[H],0,"Explicit valence for atom # 10 C, 5, is greater than permitted"
35599,36640,gdb_36641,[H]C#CC([H])([H])OC1([H])C23([H])OC12([H])C3([H])[H],0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
35601,36642,gdb_36643,[H]C([H])(C#N)C([H])([H])C1([H])C23([H])OC12([H])C3([H])[H],0,"Explicit valence for atom # 10 C, 5, is greater than permitted"
35605,36646,gdb_36647,[H]N(C([H])([H])C#N)C1([H])C23([H])OC12([H])C3([H])[H],0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
35607,36648,gdb_36649,[H]C([H])(C#N)OC1([H])C23([H])OC12([H])C3([H])[H],0,"Explicit valence for atom # 8 C, 5, is greater than permitted"
35795,36836,gdb_36837,[H]C1([H])C([H])([H])C1([H])C([H])([H])C123OC1([H])(C2([H])[H])C3([H])[H],0,"Explicit valence for atom # 11 C, 5, is greater than permitted"
35798,36839,gdb_36840,[H]C1([H])O[C@@]1([H])C([H])([H])C123OC1([H])(C2([H])[H])C3([H])[H],0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
35801,36842,gdb_36843,[H]C1([H])[NH+](C([H])([H])C234OC2([H])(C3([H])[H])C4([H])[H])C1([H])[H],0,"Explicit valence for atom # 7 C, 5, is greater than permitted"
35835,36876,gdb_36877,[H]C1([H])[NH+](C([H])([H])C2([H])C34([H])OC23([H])C4([H])[H])C1([H])[H],0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
35838,36879,gdb_36880,[H]C1([H])C([H])([H])C1([H])C([H])([H])C1([H])C23([H])OC12([H])C3([H])[H],0,"Explicit valence for atom # 13 C, 5, is greater than permitted"
35840,36881,gdb_36882,[H]C1([H])O[C@@]1([H])C([H])([H])C1([H])C23([H])OC12([H])C3([H])[H],0,"Explicit valence for atom # 11 C, 5, is greater than permitted"
35843,36884,gdb_36885,[H]C1([H])C([H])([H])C1([H])OC1([H])C23([H])OC12([H])C3([H])[H],0,"Explicit valence for atom # 11 C, 5, is greater than permitted"
36100,37149,gdb_37150,[H]C1([H])[C@]2([H])[C@]3([H])[C@@]4([H])C56([H])OC45([C@]12[H])[C@]36[H],0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
36101,37150,gdb_37151,[H]C1([H])[C@]2([H])[N@@H+]3[C@@]4([H])C56([H])OC45([C@]12[H])[C@]36[H],0,"Explicit valence for atom # 8 C, 5, is greater than permitted"
36109,37158,gdb_37159,[H]C1([H])[N@H+]2[C@]3([H])[C@@]4([H])C56([H])OC45([C@]21[H])[C@]36[H],0,"Explicit valence for atom # 8 C, 5, is greater than permitted"
36113,37162,gdb_37163,[H]N1[C@]2([H])[C@]3([H])[C@@]4([H])C56([H])OC45([C@]12[H])[C@]36[H],0,"Explicit valence for atom # 8 C, 5, is greater than permitted"
36114,37163,gdb_37164,[H][C@]12O[C@@]1([H])C134OC15([H])[C@]3([H])[C@]2([H])[C@]54[H],0,"Explicit valence for atom # 5 C, 5, is greater than permitted"
36444,37493,gdb_37494,[H]C1([H])[C@@]2([H])[C@]3([H])[C@@]45[NH2+]C4([H])([C@]2([H])O5)[C@]13[H],0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
36448,37497,gdb_37498,[H]N1[C@@]2([H])[C@]3([H])[C@@]45[NH2+]C4([H])([C@]2([H])O5)[C@]13[H],0,"Explicit valence for atom # 8 C, 5, is greater than permitted"
36487,37536,gdb_37537,[H]/C1=C(\[H])[C@]23[C@@]([H])(C1([H])[H])[C@]1([H])C24([H])OC134[H],0,"Explicit valence for atom # 12 C, 5, is greater than permitted"
36491,37540,gdb_37541,[H][C+]1[NH2+][C@]23[C@@]([H])(N1[H])[C@]1([H])C24([H])OC134[H],0,"Explicit valence for atom # 10 C, 5, is greater than permitted"
36492,37541,gdb_37542,[H][C+]1[NH2+][C@]23[C@@]([H])(O1)[C@]1([H])C24([H])OC134[H],0,"Explicit valence for atom # 9 C, 5, is greater than permitted"
36497,37546,gdb_37547,[H]C1=C([H])[C@@]2([H])[C@]3([H])C45([H])OC34([H])[C@@]25C1([H])[H],0,"Explicit valence for atom # 8 C, 5, is greater than permitted"
