split,strategy,sigma,fold,sample_idx,y_true,y_pred,uncertainty,noise_scale,noise_pattern,injected_noise,dataset,model,rep,oof_folds_ok,task_model,task_dataset,task_rep,task_strategy
test,legacy,1.0,3,19,1.0,1.0,0.3,1.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.0,4,0,1.0,1.0,0.3,0.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.0,4,1,1.0,1.0,0.3,0.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.0,4,2,1.0,1.0,0.3,0.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.0,4,3,1.0,1.0,0.3,0.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.0,4,4,1.0,1.0,0.3,0.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.0,4,5,1.0,1.0,0.3,0.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.0,4,6,1.0,1.0,0.3,0.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.0,4,7,1.0,1.0,0.3,0.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.0,4,8,1.0,1.0,0.3,0.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.0,4,9,1.0,1.0,0.3,0.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.0,4,10,1.0,1.0,0.3,0.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.0,4,11,1.0,1.0,0.3,0.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.0,4,12,1.0,1.0,0.3,0.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.0,4,13,1.0,1.0,0.3,0.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.0,4,14,1.0,1.0,0.3,0.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.0,4,15,1.0,1.0,0.3,0.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.0,4,16,1.0,1.0,0.3,0.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.0,4,17,1.0,1.0,0.3,0.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.0,4,18,1.0,1.0,0.3,0.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.0,4,19,1.0,1.0,0.3,0.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.1,4,0,1.0,1.0,0.3,0.1,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.1,4,1,1.0,1.0,0.3,0.1,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.1,4,2,1.0,1.0,0.3,0.1,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.1,4,3,1.0,1.0,0.3,0.1,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.1,4,4,1.0,1.0,0.3,0.1,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.1,4,5,1.0,1.0,0.3,0.1,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.1,4,6,1.0,1.0,0.3,0.1,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.1,4,7,1.0,1.0,0.3,0.1,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.1,4,8,1.0,1.0,0.3,0.1,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.1,4,9,1.0,1.0,0.3,0.1,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.1,4,10,1.0,1.0,0.3,0.1,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.1,4,11,1.0,1.0,0.3,0.1,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.1,4,12,1.0,1.0,0.3,0.1,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.1,4,13,1.0,1.0,0.3,0.1,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.1,4,14,1.0,1.0,0.3,0.1,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.1,4,15,1.0,1.0,0.3,0.1,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.1,4,16,1.0,1.0,0.3,0.1,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.1,4,17,1.0,1.0,0.3,0.1,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.1,4,18,1.0,1.0,0.3,0.1,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.1,4,19,1.0,1.0,0.3,0.1,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.2,4,0,1.0,1.0,0.3,0.2,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.2,4,1,1.0,1.0,0.3,0.2,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.2,4,2,1.0,1.0,0.3,0.2,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.2,4,3,1.0,1.0,0.3,0.2,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.2,4,4,1.0,1.0,0.3,0.2,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.2,4,5,1.0,1.0,0.3,0.2,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.2,4,6,1.0,1.0,0.3,0.2,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.2,4,7,1.0,1.0,0.3,0.2,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.2,4,8,1.0,1.0,0.3,0.2,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.2,4,9,1.0,1.0,0.3,0.2,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.2,4,10,1.0,1.0,0.3,0.2,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.2,4,11,1.0,1.0,0.3,0.2,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.2,4,12,1.0,1.0,0.3,0.2,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.2,4,13,1.0,1.0,0.3,0.2,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.2,4,14,1.0,1.0,0.3,0.2,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.2,4,15,1.0,1.0,0.3,0.2,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.2,4,16,1.0,1.0,0.3,0.2,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.2,4,17,1.0,1.0,0.3,0.2,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.2,4,18,1.0,1.0,0.3,0.2,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.2,4,19,1.0,1.0,0.3,0.2,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.3,4,0,1.0,1.0,0.3,0.3,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.3,4,1,1.0,1.0,0.3,0.3,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.3,4,2,1.0,1.0,0.3,0.3,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.3,4,3,1.0,1.0,0.3,0.3,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.3,4,4,1.0,1.0,0.3,0.3,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.3,4,5,1.0,1.0,0.3,0.3,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.3,4,6,1.0,1.0,0.3,0.3,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.3,4,7,1.0,1.0,0.3,0.3,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.3,4,8,1.0,1.0,0.3,0.3,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.3,4,9,1.0,1.0,0.3,0.3,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.3,4,10,1.0,1.0,0.3,0.3,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.3,4,11,1.0,1.0,0.3,0.3,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.3,4,12,1.0,1.0,0.3,0.3,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.3,4,13,1.0,1.0,0.3,0.3,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.3,4,14,1.0,1.0,0.3,0.3,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.3,4,15,1.0,1.0,0.3,0.3,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.3,4,16,1.0,1.0,0.3,0.3,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.3,4,17,1.0,1.0,0.3,0.3,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.3,4,18,1.0,1.0,0.3,0.3,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.3,4,19,1.0,1.0,0.3,0.3,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.4,4,0,1.0,1.0,0.3,0.4,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.4,4,1,1.0,1.0,0.3,0.4,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.4,4,2,1.0,1.0,0.3,0.4,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.4,4,3,1.0,1.0,0.3,0.4,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.4,4,4,1.0,1.0,0.3,0.4,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.4,4,5,1.0,1.0,0.3,0.4,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.4,4,6,1.0,1.0,0.3,0.4,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.4,4,7,1.0,1.0,0.3,0.4,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.4,4,8,1.0,1.0,0.3,0.4,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.4,4,9,1.0,1.0,0.3,0.4,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.4,4,10,1.0,1.0,0.3,0.4,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.4,4,11,1.0,1.0,0.3,0.4,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.4,4,12,1.0,1.0,0.3,0.4,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.4,4,13,1.0,1.0,0.3,0.4,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.4,4,14,1.0,1.0,0.3,0.4,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.4,4,15,1.0,1.0,0.3,0.4,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.4,4,16,1.0,1.0,0.3,0.4,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.4,4,17,1.0,1.0,0.3,0.4,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.4,4,18,1.0,1.0,0.3,0.4,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.4,4,19,1.0,1.0,0.3,0.4,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.5,4,0,1.0,1.0,0.3,0.5,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.5,4,1,1.0,1.0,0.3,0.5,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.5,4,2,1.0,1.0,0.3,0.5,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.5,4,3,1.0,1.0,0.3,0.5,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.5,4,4,1.0,1.0,0.3,0.5,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.5,4,5,1.0,1.0,0.3,0.5,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.5,4,6,1.0,1.0,0.3,0.5,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.5,4,7,1.0,1.0,0.3,0.5,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.5,4,8,1.0,1.0,0.3,0.5,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.5,4,9,1.0,1.0,0.3,0.5,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.5,4,10,1.0,1.0,0.3,0.5,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.5,4,11,1.0,1.0,0.3,0.5,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.5,4,12,1.0,1.0,0.3,0.5,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.5,4,13,1.0,1.0,0.3,0.5,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.5,4,14,1.0,1.0,0.3,0.5,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.5,4,15,1.0,1.0,0.3,0.5,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.5,4,16,1.0,1.0,0.3,0.5,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.5,4,17,1.0,1.0,0.3,0.5,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.5,4,18,1.0,1.0,0.3,0.5,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.5,4,19,1.0,1.0,0.3,0.5,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.6,4,0,1.0,1.0,0.3,0.6,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.6,4,1,1.0,1.0,0.3,0.6,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.6,4,2,1.0,1.0,0.3,0.6,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.6,4,3,1.0,1.0,0.3,0.6,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.6,4,4,1.0,1.0,0.3,0.6,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.6,4,5,1.0,1.0,0.3,0.6,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.6,4,6,1.0,1.0,0.3,0.6,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.6,4,7,1.0,1.0,0.3,0.6,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.6,4,8,1.0,1.0,0.3,0.6,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.6,4,9,1.0,1.0,0.3,0.6,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.6,4,10,1.0,1.0,0.3,0.6,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.6,4,11,1.0,1.0,0.3,0.6,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.6,4,12,1.0,1.0,0.3,0.6,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.6,4,13,1.0,1.0,0.3,0.6,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.6,4,14,1.0,1.0,0.3,0.6,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.6,4,15,1.0,1.0,0.3,0.6,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.6,4,16,1.0,1.0,0.3,0.6,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.6,4,17,1.0,1.0,0.3,0.6,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.6,4,18,1.0,1.0,0.3,0.6,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.6,4,19,1.0,1.0,0.3,0.6,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.7,4,0,1.0,1.0,0.3,0.7,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.7,4,1,1.0,1.0,0.3,0.7,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.7,4,2,1.0,1.0,0.3,0.7,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.7,4,3,1.0,1.0,0.3,0.7,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.7,4,4,1.0,1.0,0.3,0.7,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.7,4,5,1.0,1.0,0.3,0.7,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.7,4,6,1.0,1.0,0.3,0.7,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.7,4,7,1.0,1.0,0.3,0.7,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.7,4,8,1.0,1.0,0.3,0.7,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.7,4,9,1.0,1.0,0.3,0.7,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.7,4,10,1.0,1.0,0.3,0.7,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.7,4,11,1.0,1.0,0.3,0.7,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.7,4,12,1.0,1.0,0.3,0.7,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.7,4,13,1.0,1.0,0.3,0.7,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.7,4,14,1.0,1.0,0.3,0.7,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.7,4,15,1.0,1.0,0.3,0.7,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.7,4,16,1.0,1.0,0.3,0.7,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.7,4,17,1.0,1.0,0.3,0.7,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.7,4,18,1.0,1.0,0.3,0.7,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.7,4,19,1.0,1.0,0.3,0.7,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.8,4,0,1.0,1.0,0.3,0.8,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.8,4,1,1.0,1.0,0.3,0.8,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.8,4,2,1.0,1.0,0.3,0.8,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.8,4,3,1.0,1.0,0.3,0.8,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.8,4,4,1.0,1.0,0.3,0.8,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.8,4,5,1.0,1.0,0.3,0.8,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.8,4,6,1.0,1.0,0.3,0.8,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.8,4,7,1.0,1.0,0.3,0.8,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.8,4,8,1.0,1.0,0.3,0.8,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.8,4,9,1.0,1.0,0.3,0.8,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.8,4,10,1.0,1.0,0.3,0.8,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.8,4,11,1.0,1.0,0.3,0.8,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.8,4,12,1.0,1.0,0.3,0.8,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.8,4,13,1.0,1.0,0.3,0.8,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.8,4,14,1.0,1.0,0.3,0.8,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.8,4,15,1.0,1.0,0.3,0.8,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.8,4,16,1.0,1.0,0.3,0.8,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.8,4,17,1.0,1.0,0.3,0.8,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.8,4,18,1.0,1.0,0.3,0.8,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.8,4,19,1.0,1.0,0.3,0.8,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.9,4,0,1.0,1.0,0.3,0.9,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.9,4,1,1.0,1.0,0.3,0.9,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.9,4,2,1.0,1.0,0.3,0.9,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.9,4,3,1.0,1.0,0.3,0.9,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.9,4,4,1.0,1.0,0.3,0.9,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.9,4,5,1.0,1.0,0.3,0.9,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.9,4,6,1.0,1.0,0.3,0.9,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.9,4,7,1.0,1.0,0.3,0.9,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.9,4,8,1.0,1.0,0.3,0.9,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.9,4,9,1.0,1.0,0.3,0.9,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.9,4,10,1.0,1.0,0.3,0.9,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.9,4,11,1.0,1.0,0.3,0.9,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.9,4,12,1.0,1.0,0.3,0.9,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.9,4,13,1.0,1.0,0.3,0.9,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.9,4,14,1.0,1.0,0.3,0.9,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.9,4,15,1.0,1.0,0.3,0.9,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.9,4,16,1.0,1.0,0.3,0.9,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.9,4,17,1.0,1.0,0.3,0.9,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.9,4,18,1.0,1.0,0.3,0.9,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,0.9,4,19,1.0,1.0,0.3,0.9,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,1.0,4,0,1.0,1.0,0.3,1.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,1.0,4,1,1.0,1.0,0.3,1.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,1.0,4,2,1.0,1.0,0.3,1.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,1.0,4,3,1.0,1.0,0.3,1.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,1.0,4,4,1.0,1.0,0.3,1.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,1.0,4,5,1.0,1.0,0.3,1.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,1.0,4,6,1.0,1.0,0.3,1.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,1.0,4,7,1.0,1.0,0.3,1.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,1.0,4,8,1.0,1.0,0.3,1.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,1.0,4,9,1.0,1.0,0.3,1.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,1.0,4,10,1.0,1.0,0.3,1.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,1.0,4,11,1.0,1.0,0.3,1.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,1.0,4,12,1.0,1.0,0.3,1.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,1.0,4,13,1.0,1.0,0.3,1.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,1.0,4,14,1.0,1.0,0.3,1.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,1.0,4,15,1.0,1.0,0.3,1.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,1.0,4,16,1.0,1.0,0.3,1.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,1.0,4,17,1.0,1.0,0.3,1.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
test,legacy,1.0,4,18,1.0,1.0,0.3,1.0,1.0,0.0,logd,GP,PDV,,gp,logd,pdv,legacy
